ID,Recipient,Amount,Currency
44417,Jennifer Erickson,2569.4,AUD
44418,Jordan Jones,7211.67,PLN
44419,Melissa West,827.96,MXN
44420,Mr. Frank Reed,2880.07,SGD
44421,Sherry Simpson,7852.96,EUR
44422,Johnny Wong,1769.75,NOK
44423,Daniel Butler,5736.66,ZAR
44424,Stacy Williams,9996.44,NZD
44425,Janet Cox,7854.13,CAD
44426,Dr. Brittany Kirby DDS,9672.34,DKK
44427,Amanda Smith,5282.03,AUD
44428,Lindsay Campbell,9607.76,USD
44429,Frank Simmons,3770.29,AUD
44430,Gregory Sandoval,1901.27,INR
44431,Sarah Mcfarland,9706.27,BRL
44432,Kathleen Lewis MD,242.92,MXN
44433,Andrea Cobb,536.04,BRL
44434,Peter Hart,9911.91,USD
44435,Amanda Martinez,680.71,USD
44436,Rodney Clements,1838.56,SEK
44437,Meghan Lee,2888.4,KRW
44438,Katrina Rivera,681.33,HKD
44439,Darius Kelley,445.61,BRL
44440,Barbara Gomez,1894.8,NZD
44441,Shawna Hunter,9698.5,CHF
44442,Patricia Thomas,5383.62,PLN
44443,Colton Thomas,3321.71,GBP
44444,Blake Johnson,7812.66,ZAR
44445,Kathryn Warren,4451.07,KRW
44446,Megan Love,1978.59,BRL
44447,Sarah Steele,8013.53,USD
44448,Ryan Martin,4182.91,GBP
44449,Dennis Booth,2474.18,CAD
44450,Roger Davis,4393.23,INR
44451,Phillip Huffman,9581.91,BRL
44452,Megan Saunders,4468.96,NOK
44453,Alyssa Elliott,9090.34,USD
44454,James Miller,239.75,BRL
44455,Timothy Greene,2851.51,BRL
44456,Joshua Brown,7600.27,SGD
44457,James Curtis,7181.44,NOK
44458,Danielle Thompson,8135.78,BRL
44459,Jeffery Smith,6071.7,MXN
44460,Ronald Petty,9462.86,PLN
44461,Christine Johnson,2604.01,INR
44462,Laura Wang,8357.83,HKD
44463,Christopher Lang,7439.69,NZD
44464,Jimmy Mcmahon,9673.52,CHF
44465,Robin Johnson,3874.13,EUR
44466,Kyle Torres DVM,2271.31,GBP
44467,Kyle Watkins,7004.11,NZD
44468,Aaron Thompson,3647.59,KRW
44469,Jessica Miller,6020.11,AUD
44470,Franklin Stanley,3691.61,SEK
44471,Anthony Stevens,5184.68,CHF
44472,Julian Hughes,4881.8,JPY
44473,Brett Pace,3083.08,AUD
44474,David Dickson,4033.04,SEK
44475,Danny Gilmore,7917.33,INR
44476,Patrick Watson,635.19,AUD
44477,Annette Moss,9329.68,INR
44478,Susan Camacho,7534.34,ILS
44479,Christine Lyons,1692.01,JPY
44480,Craig Campbell,3149.91,SGD
44481,Jill Hurst,8143.63,CHF
44482,Matthew Hernandez,2783.35,INR
44483,Heidi Wilkinson,2389.35,MXN
44484,Jonathan Mcknight,3837.5,USD
44485,John Riley,205.79,HKD
44486,Scott Young,7277.76,INR
44487,Carol Trujillo,114.08,JPY
44488,Michael Reynolds,1252.98,INR
44489,Jane Roberts,6597.72,GBP
44490,Matthew Marsh,7171.27,PLN
44491,Linda Gallagher,6907.96,BRL
44492,Charles Hoover,998.23,BRL
44493,Shelby Roberts,2168.13,PLN
44494,Kristi Silva,608.46,MXN
44495,Ashley Bradley,1594.43,SEK
44496,Calvin Johnson,8869.82,USD
44497,Glenn Young,2625.13,NZD
44498,Caroline Simon,6551.82,ILS
44499,Brittney Johnson,750.89,PLN
44500,Donald Carroll,3019.29,GBP
44501,John Cooper,7143.44,GBP
44502,Dominique Franco,9978.83,CAD
44503,Charles Patrick,1508.33,INR
44504,Douglas Walker,8987.67,AUD
44505,Marvin Novak,3879.65,HKD
44506,Lisa Fritz,7007.37,JPY
44507,Barbara Brown,5818.65,KRW
44508,Jonathan Davis,6642.64,INR
44509,Catherine Gutierrez,5664.34,SGD
44510,Rachel Hill,6556.44,JPY
44511,Heather Mullen,6294.25,JPY
44512,Adam Santana,5633.69,INR
44513,Donald Williams,593.54,ILS
44514,Gregory Rogers,9164.39,KRW
44515,Laura Larson,631.25,NZD
44516,Kelsey Warren,6144.09,JPY
44517,Adam Bryant,6130.48,INR
44518,Karina Duncan,2282.86,EUR
44519,Katie Luna,8300.03,AUD
44520,John Castillo,3413.48,ILS
44521,Erin Williams,2289.94,PLN
44522,Steve Walker,3363.87,JPY
44523,Michelle Willis,1351.0,NZD
44524,Amy Evans,1815.69,DKK
44525,Nicole Davis,5171.5,CAD
44526,Kevin Vincent,3833.62,AUD
44527,William House,5387.62,GBP
44528,Donna Walker,2810.7,KRW
44529,Samantha Henderson,2080.16,ILS
44530,Adam Pruitt,8691.25,CAD
44531,Nicole Campos,3765.38,MXN
44532,Gabriel Mckee,5193.79,HKD
44533,Mrs. Kristina Pineda MD,6661.27,BRL
44534,Melissa Vargas,7997.75,CAD
44535,Katherine Orozco,2194.84,DKK
44536,William Jensen,6223.29,CAD
44537,Morgan Russell,7524.26,INR
44538,Rose Powell,7450.85,INR
44539,Stuart Lopez,2308.08,AUD
44540,Michael Williams,4453.28,INR
44541,Deanna Snyder,630.3,PLN
44542,Anthony Jackson,3437.12,PLN
44543,Carolyn Wilson,9856.73,GBP
44544,Steve Olson,8405.22,BRL
44545,Anthony Watkins,2224.0,HKD
44546,Stephen Jenkins,6195.56,NZD
44547,Shannon Tate,4678.83,MXN
44548,Mr. Jonathan Juarez,6830.19,INR
44549,Derrick Serrano,8631.51,ZAR
44550,Stephanie Lawson,7411.13,USD
44551,Kenneth Wilson,381.37,SEK
44552,Christopher Smith,6795.3,GBP
44553,Jason Quinn,7648.7,EUR
44554,Marcia Smith,5755.44,INR
44555,Bradley Baldwin,5978.53,CAD
44556,Kathy Romero,3181.15,AUD
44557,Tonya Perez,3988.66,HKD
44558,Donald Acosta,5493.11,MXN
44559,Jonathan Pope,3866.88,ILS
44560,Kevin Fisher,5412.63,INR
44561,Brian Jones,6953.17,BRL
44562,Carrie Boone,4039.07,SEK
44563,Thomas Watson,2611.46,GBP
44564,Michael Waters,2415.87,ZAR
44565,Keith Christensen,9864.91,SGD
44566,Debra Bailey,8589.21,INR
44567,Carl Parker,1066.3,AUD
44568,Tina Reed,2106.49,MXN
44569,Amber Martin,8322.78,AUD
44570,Raymond Jones,4680.03,DKK
44571,Brian Curry,5261.81,ZAR
44572,Jason Jones,8103.6,NOK
44573,Christian Holmes,1425.77,JPY
44574,Patricia Johnston,9370.98,USD
44575,William Aguilar,7779.33,CHF
44576,David Garner,8076.27,KRW
44577,Alexandra Sullivan,8033.19,SGD
44578,John Johnson,3612.64,BRL
44579,Charles Lam,1932.61,MXN
44580,Crystal Barrett,171.94,EUR
44581,Brian Barron,2059.27,CAD
44582,Shelia Jackson,404.24,HKD
44583,Tony Murray,8913.71,MXN
44584,Katherine Williams,9683.63,USD
44585,Jade Hobbs,9070.83,NZD
44586,Jessica Bennett,1775.64,CHF
44587,Michelle Barr DVM,5895.16,ILS
44588,Cathy Smith,4192.77,DKK
44589,Michael Rhodes,6557.62,USD
44590,Kevin Peterson,5779.99,EUR
44591,Tammy Edwards,3495.76,KRW
44592,Terry Gutierrez,6350.33,USD
44593,Michelle Kelly,216.0,JPY
44594,Timothy Fleming,5438.56,AUD
44595,Wyatt Kirk,1580.1,PLN
44596,Karen Thompson,9854.94,PLN
44597,Mary Smith,197.84,CHF
44598,Theresa Watson,6783.24,NZD
44599,Jamie Wilkerson,6833.73,SEK
44600,Dr. Michael Stephens,3466.77,EUR
44601,Alicia Lane,1960.07,BRL
44602,Amy Olson,779.33,GBP
44603,Makayla Fisher,3954.92,NZD
44604,Sherry Mason,7620.69,JPY
44605,Kenneth Garcia,9314.79,AUD
44606,Sarah Estes,2938.3,GBP
44607,Miss Jennifer Ford DVM,8782.93,AUD
44608,Isaac Lopez,9117.35,HKD
44609,Cody Thompson,165.37,NOK
44610,Matthew Myers,2431.93,ZAR
44611,Charles Brennan,4834.73,ILS
44612,Jessica Owens,8673.76,INR
44613,Annette James,1659.54,HKD
44614,Elizabeth Thomas,9679.07,EUR
44615,Holly Walters,6176.39,INR
44616,Brian Davis,5952.75,USD
44617,Tony Murphy,3948.14,JPY
44618,Joseph Rivera,7408.5,BRL
44619,Mark Lozano,3613.7,INR
44620,Tara Simpson,9346.81,ZAR
44621,Patricia Peters,8995.73,DKK
44622,Fernando Austin,5094.5,MXN
44623,Sarah Gill,3789.32,JPY
44624,Jason Gilbert,9462.11,EUR
44625,Thomas Schneider,8819.29,NZD
44626,Terri Barnett,3135.53,SEK
44627,Gail Stewart,4647.35,BRL
44628,Wayne Jackson,9504.11,PLN
44629,Heidi Mills,1555.46,GBP
44630,Stacey Hall,7577.57,USD
44631,Tammy Miles,1636.69,SGD
44632,Mario Sanders,7032.27,BRL
44633,Dr. Ronnie Schwartz Jr.,8786.81,NOK
44634,Joseph Carpenter,1521.59,BRL
44635,Cindy Sanchez,7779.68,PLN
44636,Frank Oliver,871.29,GBP
44637,Anthony Parker,6501.89,GBP
44638,Christopher Torres,7548.48,NOK
44639,Zachary James,6589.35,MXN
44640,Jessica Austin,570.76,HKD
44641,Erin Thomas,8707.2,CAD
44642,Justin Fernandez,1162.56,NOK
44643,Jessica Clarke,7250.89,ZAR
44644,Nicholas Le,7636.99,NOK
44645,David Paul,4626.46,INR
44646,Matthew Phillips,8206.26,HKD
44647,Kimberly Page,4865.02,ZAR
44648,Micheal Rodriguez,4494.93,CHF
44649,George Meyer,4792.74,PLN
44650,Laura Lutz,8647.54,SEK
44651,Ricky Torres,3043.68,CHF
44652,Matthew Hansen,8728.22,SGD
44653,Antonio Smith,1670.98,SGD
44654,Carla Huerta,825.0,SEK
44655,Michael Hart III,8772.19,USD
44656,Heather Robinson,9261.47,MXN
44657,Jill Wilson,7074.22,HKD
44658,David Rangel,6369.17,SEK
44659,David Rice,1846.59,ZAR
44660,Luke Smith,3336.7,ILS
44661,Maureen Smith,274.44,SEK
44662,Lisa Guerrero,4759.58,AUD
44663,Amy Salazar,3594.07,ZAR
44664,Darren Hill,4949.93,SGD
44665,Vanessa Wright,8084.61,ZAR
44666,Jeffrey Hoffman,6277.18,KRW
44667,Elizabeth Shaw,9983.28,PLN
44668,Nathan Edwards,1155.61,MXN
44669,Christine Johnson,2540.79,ILS
44670,Sabrina Gallegos,7647.26,KRW
44671,Michael Mckay,2011.28,ZAR
44672,Mary Robertson,7155.88,AUD
44673,Joshua Boyer,1696.56,BRL
44674,Andre Phelps,5002.08,CHF
44675,Veronica Hart,5416.56,GBP
44676,Judith Rosales,8840.46,ZAR
44677,Amanda Johnson DDS,9668.75,NZD
44678,Ricky Gibson,7617.59,NOK
44679,Todd Hill,4741.42,DKK
44680,Laura Murphy,784.7,BRL
44681,John Phillips,4773.91,KRW
44682,Mark Vega,5223.96,BRL
44683,Michelle Clark,2962.3,HKD
44684,James Miller,5349.73,USD
44685,Yolanda Kirby,1063.84,CAD
44686,Jesse Brooks,4351.09,JPY
44687,Edward Hudson,8713.16,ZAR
44688,John Scott,510.36,CAD
44689,Chad Maynard,3567.36,KRW
44690,Theresa Gates,632.24,ZAR
44691,Victoria Gonzalez,268.29,GBP
44692,Samuel Ray,6156.18,DKK
44693,Gary Mitchell,3168.77,ZAR
44694,David Kelly PhD,2659.59,INR
44695,Jessica Mcclure,2233.28,CHF
44696,Joseph Moore,1420.42,USD
44697,Tanya Martin,6825.45,PLN
44698,Megan Walker,1010.74,BRL
44699,Ashley Young,8691.79,NZD
44700,Jessica Caldwell,8304.19,KRW
44701,Cheryl Callahan,1372.4,SGD
44702,Crystal Adkins,7469.13,MXN
44703,Lisa Garcia,2815.82,CAD
44704,Suzanne Garcia,4564.0,CAD
44705,Mary Baker,2690.02,ZAR
44706,Alexander Small,849.38,PLN
44707,Catherine Anderson,1692.34,HKD
44708,Tiffany Benton,9402.99,NZD
44709,Julie Russell,5252.5,PLN
44710,Tina Thomas,5099.93,SEK
44711,Elizabeth Adams,5969.49,KRW
44712,Richard Griffin,6785.56,HKD
44713,Amanda Fox,1842.24,DKK
44714,Mr. Luis Murillo III,2243.44,MXN
44715,Lori Perez,7011.87,ZAR
44716,Justin Harrell,7570.91,HKD
44717,Nancy Dillon,2402.34,ZAR
44718,Lisa Hunt,1188.67,CAD
44719,Jennifer Salazar,9555.2,GBP
44720,Jessica Gay,5562.75,SGD
44721,Lee Randolph,4509.78,ILS
44722,Rebecca Jones,5059.19,MXN
44723,Thomas Ellis,7.72,PLN
44724,Charles Richardson,4979.76,EUR
44725,Mariah White,7142.33,KRW
44726,Matthew Pena,3055.18,CHF
44727,Karen Boyd,2799.69,EUR
44728,Vanessa Vance,6477.85,MXN
44729,David Baker,7796.49,BRL
44730,Tim Gibson,1822.74,JPY
44731,Sarah Robinson,760.03,ILS
44732,Lynn Harris,2224.33,CHF
44733,Jay Davis,7742.87,INR
44734,Michael Gonzales,1973.77,INR
44735,Michelle Fuller,7417.64,ILS
44736,Eric Pham,1338.34,SEK
44737,Christy Berg,4310.36,ZAR
44738,Brian Murphy,2700.06,ILS
44739,Jason Allen,5329.3,EUR
44740,Jose Miller,5786.56,SEK
44741,Michael Berry,9340.32,PLN
44742,Andrea Wilson,1486.41,CHF
44743,Joseph Harrison,8899.17,DKK
44744,Tyler Flores,9202.78,AUD
44745,Amanda Mays,5517.19,NOK
44746,Mark Parrish,918.99,PLN
44747,Joshua Williams MD,200.0,MXN
44748,Matthew Bowman,4841.3,JPY
44749,Robert Odom,2854.91,DKK
44750,Olivia Fox,900.04,CAD
44751,Vanessa Sanchez,8935.71,HKD
44752,Katie Hansen,3783.25,USD
44753,Joel Mitchell,3666.42,SGD
44754,Tracy White,6203.76,NOK
44755,Paul Figueroa,5957.03,MXN
44756,Deborah Smith,8598.27,NZD
44757,Veronica Sullivan,4722.77,NOK
44758,Shannon Morse,4127.31,BRL
44759,Jacob Campbell,7526.06,PLN
44760,Carolyn Fuentes,4172.67,SGD
44761,Darlene Carter,2202.16,NZD
44762,George Johnson,5987.15,HKD
44763,Zoe Hernandez,5637.94,GBP
44764,Steven Scott,3794.22,CAD
44765,Danny Gutierrez,6770.31,EUR
44766,Mrs. Erin Anderson,2692.76,HKD
44767,Gabriel Johnson,540.86,HKD
44768,Bradley Bowman,2922.93,AUD
44769,Mark Schneider,2623.35,NZD
44770,Jeffrey Calderon,4379.9,EUR
44771,Alejandro Williams,5542.35,DKK
44772,Rachel Meyer,4988.73,ILS
44773,Heather Carr,8798.3,BRL
44774,Shane Lucas,5822.03,DKK
44775,Blake Fernandez,8706.83,USD
44776,Patrick Cook,6898.67,JPY
44777,John Price,4449.47,CHF
44778,Nathan Reed,231.36,ZAR
44779,Hannah Berry,2373.55,DKK
44780,Dominic Massey,882.48,ZAR
44781,Melissa Thompson,4046.39,CHF
44782,Curtis Baldwin,9899.35,SEK
44783,Margaret Lane,4251.36,HKD
44784,James Calderon,1852.31,GBP
44785,Kristen Jefferson,3524.68,PLN
44786,Rebecca Campos,1985.91,SGD
44787,Mark Hall,4148.59,CHF
44788,Jared Rodriguez MD,6385.23,CHF
44789,Janice Hernandez,7133.84,PLN
44790,April Shelton,484.09,ILS
44791,Shannon Whitehead,5034.83,SGD
44792,David Tyler,4178.17,INR
44793,Mr. Matthew Moore,8355.38,MXN
44794,Julie Esparza,3454.72,HKD
44795,Kevin Jones,3746.37,SGD
44796,Deborah Jordan,2234.69,EUR
44797,Erica Ortiz,9206.3,EUR
44798,Julie Ortiz,2000.3,SGD
44799,Reginald Anderson,264.51,GBP
44800,Alexandra Chambers,5959.49,KRW
44801,Alicia Dunlap,5304.06,SGD
44802,Dominique Young,9575.48,NZD
44803,Derek Arroyo,7541.64,SEK
44804,Michael Johnson,109.56,CHF
44805,James Mcdonald,9514.14,JPY
44806,Alexandria Dickerson,7184.05,USD
44807,David Scott,8540.54,NOK
44808,Ashley Mitchell,3707.21,NZD
44809,David Kane,4831.11,USD
44810,Christopher Lawson,9094.19,SGD
44811,Terri Carter,7909.87,AUD
44812,Madeline Martin,3590.43,GBP
44813,James Thomas,6747.49,HKD
44814,Amy Lawson,9421.78,KRW
44815,Lance Salinas,7349.91,SEK
44816,Jessica Carpenter,3313.39,BRL
44817,Christian Johnson,4219.5,ZAR
44818,Christopher Mcpherson,6917.62,PLN
44819,Regina Cole,7416.89,BRL
44820,Robert Murillo,430.36,EUR
44821,Jonathan Smith,5133.25,MXN
44822,Alicia Johnson,6833.68,AUD
44823,Roberta Dunn,4428.97,HKD
44824,Nicole Haney,6751.61,BRL
44825,Alexis Green,805.19,JPY
44826,Melissa Baker,7066.49,NZD
44827,Gina Maynard,6597.84,USD
44828,Jerry Arnold,5379.53,HKD
44829,David Johnson,4874.93,BRL
44830,James Wilson,1841.5,JPY
44831,Mary Weiss,2173.37,MXN
44832,John Hernandez,5522.4,CAD
44833,Brandon Potter,1862.27,NZD
44834,Jennifer Schneider,1983.1,SEK
44835,Michael Steele,8762.47,CAD
44836,Jennifer Williams,1429.65,HKD
44837,Carolyn Green,2697.34,CHF
44838,Sabrina Mccarty,4683.81,EUR
44839,Sydney Johns,1816.71,CHF
44840,Elizabeth Calhoun,3658.42,HKD
44841,Tyler Santiago,6116.8,NZD
44842,Thomas Martinez,9532.06,NOK
44843,Jerry Bates,1002.6,MXN
44844,Mary Parks,4456.71,DKK
44845,Juan Rhodes,695.91,NOK
44846,Benjamin Clayton MD,9438.88,SGD
44847,Dennis Hendricks,2010.58,SEK
44848,Andrew Mitchell,6124.11,DKK
44849,Mckenzie Davis,3245.44,INR
44850,Laura Davenport,4691.54,ILS
44851,Edwin Green,2700.1,USD
44852,Krystal Young,9862.97,SGD
44853,Angela Mitchell,1661.27,SGD
44854,Kevin Hall,4422.31,USD
44855,Miss Tiffany Golden,2155.34,PLN
44856,Nicole Strickland,6217.04,HKD
44857,Kim Anderson,2341.11,SEK
44858,Kelly White,2201.25,BRL
44859,Jasmine Kane,2895.92,BRL
44860,Carol Smith,7792.74,DKK
44861,Hannah Powell,6480.21,MXN
44862,Jamie Russell,3641.85,SGD
44863,Gregory Hines,960.17,KRW
44864,Miranda Robinson,2286.71,KRW
44865,Kevin Hoffman,9033.62,SEK
44866,Megan Costa,2152.42,GBP
44867,Dennis Hansen,4852.44,BRL
44868,Robert Reed,3977.3,INR
44869,Donald Miller,3574.0,MXN
44870,Scott Black,4082.59,AUD
44871,Jeffrey Schmidt,4073.77,MXN
44872,Victor Gonzales,8538.37,BRL
44873,Thomas Huang,2019.83,CHF
44874,Chelsea Erickson,3176.45,PLN
44875,Jennifer Rogers,2221.8,CHF
44876,Sydney Rodriguez,5608.93,NZD
44877,David Jackson,2616.59,CHF
44878,Richard Dunlap,2721.68,SEK
44879,Dustin Kramer,48.85,ILS
44880,Tina Johnson,5922.56,AUD
44881,Michelle Yang,5296.81,SEK
44882,Brandon Young,5143.7,ILS
44883,Nicole Mcfarland,3779.5,KRW
44884,Lauren Smith,6761.7,GBP
44885,Valerie Williams,6256.51,PLN
44886,Melanie Cross,6677.37,PLN
44887,Rebecca Allen,2558.48,GBP
44888,Lauren Ford,2047.75,USD
44889,Gary Roberts,6260.75,HKD
44890,James Steele,558.8,USD
44891,Donna Reilly,6836.18,NOK
44892,Ronald Wilson,3532.11,NOK
44893,Steven Martinez,4204.72,KRW
44894,Ana Dudley,704.5,DKK
44895,Dalton Green,5601.92,BRL
44896,Robin Jennings,2161.52,MXN
44897,Sarah Crawford,6446.52,KRW
44898,James Hudson,4726.39,MXN
44899,Kenneth Johnson,351.87,GBP
44900,Anthony Larson,2626.98,JPY
44901,Samuel Peterson,282.49,ZAR
44902,Valerie Walls,9236.48,INR
44903,Nathan Miles,176.69,NZD
44904,John Williams,2044.28,DKK
44905,Heather Arellano,4695.72,JPY
44906,Brian Freeman,6580.24,ILS
44907,David Rosario,6146.51,AUD
44908,Larry Blanchard,8587.37,EUR
44909,Michael Harris,6996.72,SEK
44910,Sheri Cook,9817.41,SGD
44911,Stephen Kaufman,9403.84,CHF
44912,Cynthia Gutierrez,6524.76,MXN
44913,James Dorsey,9355.91,INR
44914,Colleen Mccoy,6185.84,INR
44915,Ashley Potts,8414.73,CHF
44916,Elizabeth Lyons,145.76,DKK
44917,Jason Peck,2721.34,EUR
44918,Rebecca Lynch,3083.89,DKK
44919,Jason Brown,9346.84,DKK
44920,Mary Castro,9495.24,NZD
44921,Tracy Parker,1313.06,DKK
44922,Laura Combs,9002.45,INR
44923,Laura Perez,8967.73,NZD
44924,Kenneth Brown,6147.1,BRL
44925,Stephanie Thomas,2925.89,BRL
44926,Kimberly West,3570.18,SEK
44927,Bobby Richardson,9499.31,PLN
44928,Ashley Rogers,7181.87,SEK
44929,Anthony Romero,2245.01,SEK
44930,Michael Davidson,5495.1,CHF
44931,Frederick Bradley,8303.0,ILS
44932,Sarah Melton,6083.21,GBP
44933,Mary Powell,3475.37,MXN
44934,Joshua Day,7587.23,NOK
44935,David Cole,2365.12,NOK
44936,Ian Campos,4583.47,AUD
44937,John Allen,5213.75,SGD
44938,Kristen Park,9554.83,PLN
44939,Jacob Werner,3380.97,SEK
44940,Brian Blake,8848.85,BRL
44941,Christopher Rose,1544.91,ZAR
44942,Chris Walker,2467.55,SEK
44943,Jacob Stevens,6125.21,MXN
44944,Richard Cook,256.02,MXN
44945,Denise Edwards,1817.53,DKK
44946,Melissa Gutierrez,4587.69,PLN
44947,Corey Brown,7714.63,ZAR
44948,Wayne Jordan,4621.44,DKK
44949,Miss Karen Mooney DDS,7764.58,CAD
44950,Kevin Parker,9772.84,MXN
44951,Martin Mills,3584.46,EUR
44952,Elizabeth Mann,1426.1,USD
44953,Tina Buckley,4747.08,MXN
44954,Christopher Hawkins,409.19,USD
44955,Anthony Edwards,1232.2,SEK
44956,Brandon Weber,343.16,HKD
44957,Christine Gardner,4560.23,SGD
44958,Mallory Chapman,3142.6,GBP
44959,Jacob Hernandez,2542.37,PLN
44960,Kevin Torres,6230.24,SGD
44961,Christine Mcneil,2599.36,SGD
44962,Linda Lee,9323.46,CAD
44963,Erika Rogers,8919.86,BRL
44964,Frank Johnson,2784.37,MXN
44965,Sabrina Wilson,2222.46,CHF
44966,Renee Spencer,2932.3,AUD
44967,Kathy Rivera,506.41,CAD
44968,Scott Trujillo,291.43,BRL
44969,Lauren Carpenter,301.57,JPY
44970,Stephanie Heath,2463.49,MXN
44971,Paul Shaw,9071.04,EUR
44972,Kristin Winters,7500.75,KRW
44973,Michaela Phillips,3578.6,USD
44974,Richard Lewis,5066.06,CHF
44975,Natalie Morgan,9209.42,USD
44976,Michael Caldwell,1666.49,JPY
44977,Tonya Reese,6184.26,KRW
44978,Andrew Alvarado,6088.78,MXN
44979,Richard Miller,5907.47,SEK
44980,Beth Sanford,9180.97,JPY
44981,Sheila Marquez,8143.39,CHF
44982,Daniel Barnes,9541.24,BRL
44983,Benjamin Foster,6656.23,ILS
44984,Emily Guzman,7139.28,NOK
44985,Susan White,5754.4,SGD
44986,Eric Mclaughlin,7130.38,BRL
44987,Kevin Johnson,7177.53,NOK
44988,Elizabeth Wood,2628.43,KRW
44989,Damon Roy,4827.15,CAD
44990,Candace Mcbride,5804.45,JPY
44991,Michael Barber,5115.12,HKD
44992,Sarah Clark,545.7,JPY
44993,Mark White,7027.6,CHF
44994,Paul Bailey,1952.54,KRW
44995,John Dougherty,6922.09,USD
44996,James Thomas,8395.93,CHF
44997,Michael Suarez,8531.25,CAD
44998,Anne Phillips,8173.84,DKK
44999,Ryan Solis,1176.84,MXN
45000,Jesse King,6482.53,ILS
45001,Lauren Johnson,7634.14,EUR
45002,Kimberly Herrera,2304.37,SGD
45003,Angela Lowe,6793.92,PLN
45004,Sean Levy DVM,9785.26,JPY
45005,Stephanie Richardson,8186.93,SGD
45006,Heather Campbell,5354.2,EUR
45007,Stephen Hanson,4476.98,AUD
45008,Mr. Robert Martinez MD,6736.26,NZD
45009,Michael Thompson,928.9,SGD
45010,Sandra Berry,9276.95,NOK
45011,Kimberly Smith,2977.56,ILS
45012,Mr. Brian Miller,8069.27,NZD
45013,Donna Torres,9360.59,NOK
45014,Madeline Schwartz,7282.46,ZAR
45015,Spencer Castillo,5086.02,CHF
45016,John Schmidt,1801.65,HKD
45017,Richard Melton,7197.25,ILS
45018,Samuel Mcmillan,9316.1,KRW
45019,Kevin Mclaughlin,8095.14,USD
45020,Regina May,173.97,CHF
45021,Jennifer Sanchez,1257.83,NZD
45022,Peggy Hubbard,4584.28,SGD
45023,Justin Decker Jr.,7872.14,BRL
45024,Dale Espinoza,8711.44,NOK
45025,Eugene Shaw,154.65,NOK
45026,Yvonne Austin,5578.59,SGD
45027,Joseph Johnston,2695.39,ZAR
45028,Matthew Gutierrez,7165.6,USD
45029,Sarah Lowe,7491.25,BRL
45030,Kendra Medina,8705.53,ZAR
45031,Christopher Simpson,9746.31,SGD
45032,Alexander Jones,227.46,EUR
45033,Michael Hoover,6725.73,NOK
45034,Patrick Harris,3419.21,EUR
45035,Christopher Turner,3036.98,CAD
45036,Maxwell Padilla,3914.79,CAD
45037,Franklin Chapman,5423.54,BRL
45038,Meagan Wilson,7602.75,GBP
45039,Carol Mosley,5279.95,BRL
45040,Christian Johnson,9137.89,JPY
45041,Robin Fox,9956.13,NZD
45042,Cody Jones,329.58,GBP
45043,David Gordon,8126.14,CHF
45044,Michael Fuller,4938.91,SGD
45045,Terry Campbell,9826.73,NOK
45046,Lauren Smith,9966.59,KRW
45047,David Hernandez,9333.01,NOK
45048,Brittany Bennett,1373.01,BRL
45049,Jennifer Herrera,1963.23,PLN
45050,Evan Burnett,7828.2,CAD
45051,Steven Nguyen,9448.74,USD
45052,Timothy Powell,1030.88,NZD
45053,Jasmine Chapman,6743.99,AUD
45054,Timothy Crawford,8988.15,NZD
45055,Tyler Griffin,3249.3,CHF
45056,Robert Kim,1633.87,NOK
45057,Martin Miller,6335.49,CHF
45058,Curtis Fitzpatrick,4113.31,INR
45059,Jessica Bush,7657.09,EUR
45060,David Taylor,8776.87,INR
45061,Brandon Snyder,1707.14,AUD
45062,Joe Smith,334.76,EUR
45063,Yvette Miller,6827.21,NZD
45064,Calvin Brown,3967.43,ZAR
45065,Gloria Miller,8702.46,AUD
45066,Tara Moon,8972.33,USD
45067,Michelle Strickland,5601.03,NZD
45068,Brian French Jr.,1211.37,ZAR
45069,Sarah Edwards,6493.65,AUD
45070,Allison Wilson,2941.14,ILS
45071,Dennis Jones,7881.32,CHF
45072,Bethany Thomas,5849.84,ZAR
45073,David Williams,2182.89,CAD
45074,Alyssa Clayton,8595.36,ZAR
45075,David Jensen,7132.66,MXN
45076,Roy Hamilton,1898.27,EUR
45077,Jared Wolf,3119.82,SEK
45078,Ernest Bennett,8774.6,CHF
45079,Austin Jacobs,5106.72,SGD
45080,Dana Wagner,8077.53,ZAR
45081,Linda Ross,7463.91,ZAR
45082,Rhonda Gordon,1079.59,GBP
45083,David Bullock,4121.3,KRW
45084,Cindy Mooney,1490.32,USD
45085,Peggy Watson,9691.6,SGD
45086,Manuel Sellers,1078.48,KRW
45087,Erica Riddle,1927.47,INR
45088,Michael Jarvis,1879.74,JPY
45089,Mrs. Katherine Nash,567.46,CHF
45090,Kimberly Thompson,4555.36,PLN
45091,Jasmine Mayo,8590.05,AUD
45092,Jared Harris,8516.55,SEK
45093,Sheila Castro,180.84,KRW
45094,Johnny Johnson,9661.77,AUD
45095,Mrs. Amy Perry MD,3970.1,DKK
45096,Victoria White,7381.35,KRW
45097,Thomas Little,1658.26,ILS
45098,Anita Carey,6319.92,PLN
45099,Joel Chen,5701.48,HKD
45100,Austin Oliver,4101.32,CAD
45101,Harry Rice,7981.27,BRL
45102,Lisa Ford,7482.43,EUR
45103,Michael Chavez,1311.81,MXN
45104,Larry Stewart,6152.79,CAD
45105,Yolanda Wilson,4732.98,NZD
45106,Dana Davis,3398.5,NOK
